"Data Source","World Development Indicators",

"Last Updated Date","2017-03-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Cambodia","KHM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314.876023648511","331.978065394906","342.159020212399","349.954413615698","359.301514580336","367.486133776213","401.364927243113","426.905723264542","451.921750531642","473.283590811942","504.813914106064","548.046053213145","610.983497913572","666.519993070069","723.708604842369","760.778233742146","750.096345323234","782.692789877004","824.845751247195","870.474865171171","920.303571993388","969.339110879837","1020.90756485607","",
"Kiribati","KIR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","2404.4165284105","2311.46259038202","2551.28679172214","3039.7568344751","4353.74323917353","4520.99901621463","3262.84277011101","3066.59841078644","3053.46325869944","2660.72976349232","2190.39358011206","2089.91408187262","2204.18836708568","2156.7446400673","2224.79188159525","2030.71516801315","1967.42558751325","1740.76862622315","1849.81417997094","1743.26188829764","1691.15975770072","1661.62676347888","1652.10393043526","1645.58470676956","1653.17266762061","1630.77644984552","1633.61624530499","1634.27052025712","1712.26809583563","1657.21342757937","1730.81208299629","1676.51853905573","1710.43241349455","1714.34586805432","1655.62564782768","1704.03174661627","1642.78657607505","1643.17379664368","1577.96787513482","1549.03543779025","1493.2186957035","1471.46812576819","1519.38059709285","1578.74463986221","1588.58390432088","1615.57567725956","",
"St. Kitts and Nevis","KNA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4049.3710302635","4250.15203116149","4594.52394249556","5003.16375971397","5086.26063102389","5136.31756946526","5227.44903414482","5711.06140832965","6243.91665328266","6957.73684984823","7461.06248227283","8231.84848002688","8737.26951128025","9169.30679285638","8933.81024291115","9236.87475183435","9771.49502651349","10162.6526525022","10615.7324482166","11110.2874919191","11742.7999518274","11531.4791261447","11777.1020914664","12203.6181422263","12624.8540387146","12660.0166433442","12144.3104990955","12508.6545456318","13467.9337796086","14066.1849400854","13864.5357101659","14555.7449468639","13945.8345963901","13466.8278264511","13621.7742178015","13375.4194908694","14037.0283154363","14699.9956862321","15080.7730090921","",
"Korea, Rep.","KOR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1102.53263356626","1123.13198834845","1118.30515558375","1191.25824320926","1248.25467418104","1280.08206341228","1406.83084575534","1458.19829564826","1591.44585103014","1775.20215940036","1960.35600381199","2122.77913710092","2218.96910916046","2502.45524090765","2690.7517333912","2840.0111939317","3171.1181231674","3491.02023594431","3792.45634914828","4048.74955971476","3910.77300689576","4135.30343729879","4409.49743107006","4874.27296724931","5289.15745037455","5628.61742538584","6255.01815555535","6953.42024564097","7688.56204912309","8126.91694989411","8795.42864021449","9554.67839140983","10001.0592722086","10526.5894275051","11335.3435075655","12224.0411501293","12978.2059240686","13598.5105655154","12729.2848699152","13995.3794163583","15104.5196775249","15671.6137835779","16742.7723889544","17148.482650949","17921.2914919276","18586.294945184","19453.834000772","20421.3886967667","20848.5536813799","20896.4470245311","22151.2088921324","22796.4694308597","23214.124810545","23784.0860160446","24479.2409272723","25022.802303227","",
"Kuwait","KWT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40805.0048657885","41029.9962520269","40839.2513703482","40417.5196048325","37832.94451289","38042.3522832044","37153.7070180745","37290.2927384858","42626.4811005551","45680.7725921538","48123.0178455989","49015.8906367786","48901.5396233739","47026.2010780011","41029.9750254214","37725.141206371","39062.9916909508","39454.1344432572","37974.0296827174","36542.7432409264","35888.5809639936","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3550.38937984255","3680.09384146912","3751.03578129685","3729.52064090189","3906.45024549745","4003.72069736114","4043.08139857646","4115.03596510562","4335.47595957186","4492.72544913478","4680.24976840359","4869.04126710304","5108.26890736156","5442.93588928148","5664.49382026462","5765.85375347362","5980.5693744806","6116.26597462723","6193.88147927949","6444.80638667127","6694.92850954173","6553.66586801236","6380.14028890436","6079.39862995744","6184.65561774769","6274.84903007176","6425.85373944342","6506.06406296017","6420.56878506204","6364.29798136966","6268.6121696626","6381.59023931046","6429.27197358885","6560.75624345685","6741.5019148341","6719.57546287924","6820.12391288792","7047.5870059541","7067.9094953057","6956.82091388262","7115.44180508712","7065.3116163884","6983.46640257762","6988.92737294458","7335.06876836217","7566.14388054601","7878.95177051666","8243.56557387392","8477.42245622578","8225.32225944472","8613.19672022193","8891.55331435769","9036.30041308177","9182.41196236929","9141.96362701775","9003.72508026001","",
"Lao PDR","LAO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","423.780021750706","433.072618133688","441.618559535368","423.046458776263","402.749108386222","446.772689076692","463.158088927568","469.387964855108","481.666021015567","496.378779071091","523.181050475829","546.700656122684","571.803022894036","598.757516969339","610.893691412992","644.161979941271","670.460009402516","698.326608629805","729.222053315289","762.835537494495","799.880061801558","843.889629843404","901.897334399287","953.944792882504","1010.58804916032","1067.38211663208","1138.52608169241","1209.49916558913","1285.15256763046","1371.42570461251","1450.41315820517","1531.22114890556","",
"Lebanon","LBN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5885.17047228705","3376.69917521251","4230.90754586017","5742.0879147618","5852.91529318014","6091.96482270486","6416.31142170835","6703.203704009","6961.3000043573","6754.36056281001","6949.21379732923","6824.15072641315","6747.60397758993","6749.12012065126","6656.73224912824","6539.6572664795","6636.29627465265","6606.27045503458","6593.04618969038","7159.37282767183","7767.19068460031","8419.28958053555","8763.79596416551","8442.08738348222","8045.13515463569","7560.60819465732","7250.83309294993","7045.49357676526","",
"Liberia","LBR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1273.48295907647","1276.54571160958","1265.66301474481","1265.97637923876","1301.28629029698","1332.24216865372","1400.94156547785","1459.26872824328","1491.07123221251","1559.43656179735","1620.67185635145","1655.85917474384","1678.76650941686","1596.61520921203","1626.32040574564","1525.49985406423","1561.11901552941","1541.4889501132","1569.41473343945","1571.29539411925","1457.87697904159","1376.35172612156","1293.71672544601","1226.30049339565","1169.21754074195","1141.62646377419","1117.66937259428","1111.84693926241","1102.07984705424","820.806397154136","408.467469491764","356.605527652637","235.754325723945","159.771499516534","124.209106086506","115.435661183213","122.485943576997","234.772348414399","282.653569249364","321.054871088108","391.479656153188","388.556240732018","393.735897485977","270.3291068021","272.150109085855","279.064095676054","291.264164118053","306.578830177446","315.034187438647","318.821778706813","326.604438111264","342.853993635878","360.491792620888","382.41912891219","376.090599520437","367.164515129103","",
"Libya","LBY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8830.96305186559","8998.30784323446","8691.42687320533","8467.63843019582","9414.82999749197","9672.68721291146","10637.5233356314","11126.484188738","11615.7035466715","11720.5878255044","11467.5532524358","11933.7792588018","4509.2559380325","","","","","",
"St. Lucia","LCA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","3114.68437326282","3180.64111151074","2799.99074940926","2881.24860596764","3508.94342270958","3254.22320213993","3674.30154360531","3676.45648373617","4046.59270965122","4334.74134466907","5269.07988169729","5333.79287762901","5636.92947612491","5715.20346758628","5729.78844840105","5846.61265658676","6083.81422489865","6026.16852881391","6322.26341304499","6387.62500637664","6590.26795289144","6309.10624737243","6250.19783885827","6486.46239036416","6946.5577251197","6810.84665479132","7272.00224948762","7153.00314321289","7340.36737596006","7211.08033092136","7000.6415825229","6943.70263502482","6782.13455820431","6733.7003661351","6713.79086677295","6822.60606115245","",
"Latin America & Caribbean","LCN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3623.6032811942","3754.1154063681","3827.21904539926","3817.12391271099","3990.09861575736","4085.04302264562","4139.36387254339","4211.21504202317","4426.62306040272","4587.98951814908","4772.12026224726","4964.75844988754","5192.11868377785","5504.72215100383","5716.7486237987","5793.63483928108","6008.2678222579","6154.12248546794","6248.02237794343","6510.4101058436","6764.30767762965","6634.08047227974","6441.21448282105","6134.18905050098","6247.28551458833","6342.39934608204","6499.61102666189","6591.81020304476","6525.10588762239","6490.83186911502","6403.73588185232","6522.3166680115","6593.72447426427","6734.580809616","6924.32993437864","6928.03739905792","7045.3681333172","7285.09690415653","7322.696257939","7212.86695282769","7374.7059160692","7346.5248574803","7269.81873554528","7286.70125157529","7638.15248201345","7878.03553779374","8191.35332537791","8551.09116948765","8782.24779599415","8526.43886594913","8913.8527816179","9196.55353566589","9349.31559621298","9502.8048661434","9469.5673977756","9342.135165862","",
"Least developed countries: UN classification","LDC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","519.389963715219","515.11244925997","510.907763386371","505.375130615498","509.341600617713","519.054126071456","518.169984315321","515.59197046666","504.126548734556","497.071041911069","484.418623076043","466.310886096675","463.366933324603","475.736911723996","491.021932789554","504.398444257464","513.234898511106","522.670785995158","532.293518210831","549.689033416432","554.614075921823","572.491462359044","598.818699452832","634.35636956942","671.332775720243","718.122863778638","755.618090809508","773.860296209941","797.935117955836","810.250931205305","827.289286783684","854.40656944391","879.129926303184","889.125024996056","",
"Low income","LIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","474.551378081073","467.614372655848","463.58254613949","464.20863784287","468.335132575489","470.435555960877","474.613197084184","469.252712087584","458.356487603004","447.391364590717","418.830821708595","406.345920815264","401.45117624466","405.428638843198","418.08059912434","420.941582321692","422.566465272209","424.527621565072","420.641530291262","428.226943757191","425.379540306433","426.253384544756","438.052965268745","451.969070672577","462.226808996676","477.95871751018","488.425584455357","500.792511749846","519.309847415031","533.954353886159","538.703131375194","554.550336829106","572.36299981351","581.747858080132","",
"Liechtenstein","LIE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140102.72571645","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","582.660605194965","588.977433339184","595.869285022379","600.917960267823","601.757869872962","616.795548750549","641.701376915453","662.565343125607","698.548990784843","710.231800610885","709.534785128488","697.227029528577","733.318798277921","750.457045667451","783.921158286874","797.014476082477","824.148409545856","855.526331859738","892.572225714679","927.134626748759","973.376389978727","996.968507827002","1028.4082159659","1063.92423995214","1099.61402209725","1129.52824332373","1131.01662735206","1141.24178710034","1150.29006939906","1206.92378464276","1245.80992758349","1284.44556787027","1357.27286967346","1418.55576988666","1483.16349503315","1528.0254093567","1615.87442677859","1682.42933934163","1744.65113478598","1837.13739163448","1795.08213471828","1852.25862270878","1947.48037810627","2038.14209180814","2149.03908278846","2296.40879822224","2434.03692307162","2559.47430859484","2630.1436159026","2819.65130924227","3033.71462076092","3286.16861143409","3372.16561566748","3503.98833101856","3637.53913009246","",
"Lower middle income","LMC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","544.568331317116","551.841860081753","558.767679294941","573.36153433514","593.889823464478","590.074794388027","582.241720441408","579.535221396023","592.960069835767","624.916494055756","660.009598513109","676.752974189619","676.172504049256","694.401141693473","715.054562744078","728.832430674991","752.834145760783","785.112141052073","799.762449268909","795.16199885159","818.812501585366","821.366316976163","823.287765356943","837.745775351099","841.543632979623","854.678881868691","860.721510387492","863.266413816699","895.534821635401","924.170388324181","941.685972514939","937.247932281689","942.849760478134","946.459498461205","956.398135877884","982.798234779115","1020.13887381658","1040.15313555648","1026.25445819846","1053.9115468429","1081.19251100529","1108.71237198199","1132.45180625588","1184.5703700861","1263.538549733","1325.67222185913","1401.32738232628","1479.38019712777","1526.48027902049","1578.53295939903","1669.86712635008","1733.7310124582","1796.70376501445","1869.72007938563","1944.82048255186","2018.44870013386","",
"Low & middle income","LMY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","961.89619892748","969.616926416575","989.048868733291","1011.86943059598","1063.90789279067","1099.12213037889","1119.47915104574","1133.43082224208","1179.44108293347","1239.4957084659","1307.11110467979","1355.71805443733","1408.47153043786","1478.45860789067","1533.54846263483","1566.26986417154","1635.92247446976","1674.9653934202","1695.13584964617","1730.61414242026","1773.09525527249","1766.65129585359","1771.84280389961","1760.00417958298","1802.17097054694","1843.93551619736","1878.48522519209","1920.79278520412","1952.33490055081","1969.00327562295","1972.57222244924","1960.15036899856","1940.87904834208","1960.79775479115","1975.50881047092","2013.91768684988","2076.41170369035","2143.18713296758","2150.54248213369","2186.83646852312","2275.49887782928","2321.8837421879","2383.90044480541","2478.96977910435","2642.97566466941","2792.68357777938","2978.68880277667","3195.1147079538","3333.05921674411","3367.62896635918","3574.30776762691","3738.83062450848","3869.99486221318","4008.40684017681","4126.71323576758","4224.96421703078","",
"Lesotho","LSO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","258.067100716203","258.375770815251","292.699100002413","317.847103029002","337.634492609393","338.337164198522","330.420461697975","359.215865206817","350.710413718498","348.940071138295","349.306814266352","359.751582039469","351.757949096201","435.425982921218","472.709840661538","399.364169858023","432.615652023909","513.511782852628","591.748371490291","593.077087968325","562.157025949737","552.006009000252","552.379178101661","551.210681670097","569.534856962372","570.967732754376","587.651879727469","582.129622565437","621.801809732588","648.471501331834","675.2814687296","713.995660854796","749.129283662492","759.321364099637","788.07542767876","803.963025455147","832.81425023524","854.103772984656","858.136180216536","854.760054381141","880.714134073252","907.736947921855","914.575709990284","954.620674983993","964.710671212177","986.253656155678","1021.5600766647","1055.74037096953","1117.36931319489","1131.15947808383","1189.7761514595","1259.06863265643","1312.158874345","1322.11909807069","1365.03977920615","1370.26587720453","",
"Late-demographic dividend","LTE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","937.915369341697","931.234190792629","949.31736413231","962.148890370482","1003.81656155724","1042.30722558393","1083.38369586436","1087.11391876589","1135.25387414406","1218.75789696287","1309.93852642464","1387.74904909151","1470.4359638333","1580.64060255465","1650.62857914622","1700.89322104691","1792.9392684772","1878.47285678978","1951.68045013952","2067.26181931608","2207.86053929025","2173.50954398718","2178.71401936778","2159.98331321768","2285.07509704748","2417.9612954354","2524.25357240812","2632.52528063134","2708.70783561495","2785.3188110619","2757.20881976166","2734.45870621268","2687.1790801024","2745.0011015228","2808.46568878531","2918.24305293572","3016.98484764726","3136.38322676454","3171.96670406666","3273.23616353948","3466.28023966902","3607.12892997419","3779.69068912999","3993.15729482154","4274.09238374107","4551.32774226796","4916.88936560133","5357.9449680494","5670.96898960732","5784.75183243978","6190.13664103575","6559.94891733069","6869.85764385699","7179.67572062984","7458.79954753305","7689.28480003707","",
"Lithuania","LTU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5324.14678730635","5641.06696543664","6154.13351411506","6661.75930569169","6633.06646769054","6935.83799648768","7449.49422088695","8017.23786450177","8934.41804260199","9627.13697297358","10541.3301956761","11504.2613677762","12932.4554946894","13409.5385650027","11550.5694917551","11988.757967609","13003.8635772158","13684.9579359741","14314.184867887","14875.6145219121","15231.2667357474","",
"Luxembourg","LUX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","27087.203685212","27869.4406141325","27904.1874651634","28565.4969610567","30469.2665088612","29903.1958018522","30017.0313455277","29983.3090231323","31158.2479455253","34098.0949626484","33591.0599004144","34159.6885178968","35974.5669378599","38536.9516392831","39639.9943669905","36632.7159144266","37375.6640328989","37896.509154265","39370.0721860469","40199.2624516583","40393.242723461","40052.4579105958","40472.3257982825","41671.016144818","44203.7185525097","45350.0295796084","49654.4610677811","51282.8629992006","55220.9285355185","60044.6485113826","62452.3255985369","66947.899447268","67266.6231835784","69157.6350547266","70828.9191577976","70841.1726452993","71227.4857819138","74264.561207952","78211.0067566198","83850.1778222039","90561.9136234409","92693.1829814711","95048.3821830667","95212.7342123373","98009.6886985688","99626.0502982551","103060.485479335","110001.052305633","107141.245342114","99520.2130218901","103267.276511115","103588.589182702","100273.850824754","102241.924663999","103923.889777423","106408.573638395","",
"Latvia","LVA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5134.61850372899","5315.27937225246","5850.30320567907","6290.88565196611","6508.40154669976","6926.75029585735","7470.16524468843","8094.27115054443","8861.90386388804","9705.93810036533","10860.9137111893","12264.1916183528","13594.9107725336","13242.7262115097","11533.6057400813","11329.8951237997","12254.7261998258","12903.8766701962","13420.8579003507","13832.2778693308","14321.2578281742","",
"Macao SAR, China","MAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","14116.2720769498","14913.2968270217","15496.5494835249","14943.8891720452","15274.5830924572","16732.2058396785","17323.3997925962","17536.3014186973","18345.9717163962","18522.7955541295","20524.4380710448","21185.6036516964","21716.3353953288","22057.120138549","21601.7595001842","21181.516664268","19880.08689349","19100.232438775","19887.0279056987","22640.2241917361","24327.7132093458","26766.5188981833","33348.9661870243","35300.1551558448","39034.6120970002","43469.5491696161","43682.0662634415","43059.656084918","52604.3271347173","62593.5463763631","67012.4379733537","73168.0003222123","71307.0753799269","55860.1772000503","",
"St. Martin (French part)","MAF","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","814.178657736102","873.895546796263","937.732790545303","993.088997335096","1017.04716548705","1051.15241287621","1054.50575601392","1069.5584546188","1105.62087978695","1163.13658380618","1259.51164540013","1304.40604982092","1301.47163286802","1330.75299541582","1345.73521892692","1290.20384767217","1371.79799548346","1357.70884869254","1411.43286884337","1462.9406468802","1564.58830217461","1527.80467106674","1675.81870646646","1690.77034651993","1715.95583835792","1806.26235902796","1736.97013499737","1694.54890004678","1843.36935155706","1716.8960989657","1901.40944031699","1846.19817264632","1954.38251805176","1951.55892648531","1966.0691991557","2087.07401137822","2129.95167967103","2234.20998284744","2317.84232600149","2369.56666172394","2522.29836483006","2583.32623476471","2705.78636705128","2787.40716755005","2857.6734140278","2967.76992367239","3014.72703258224","3106.94667076151","3141.85240475788","3239.55203566395","",
"Monaco","MCO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145221.191568424","","","","","","",
"Moldova","MDA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1086.93603328742","1025.10658557064","1045.85165822723","977.824995511346","946.374187401233","968.288176681114","1029.6537646372","1112.5401927953","1189.31217378208","1280.48591638802","1379.87561746639","1450.13431499639","1497.10382581433","1616.95279003258","1521.85557085956","1631.53583179532","1743.48807670045","1731.51079758455","1894.78010906573","1986.94062002496","1978.25581686022","",
"Madagascar","MDG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","716.082052010366","713.370144701799","711.981310337798","688.147328712463","697.762267408717","677.291106794579","673.888382902563","693.084672683211","721.355188761282","728.588827038813","746.522427547794","754.733290823598","724.547283751695","685.844610297646","679.849268798126","668.82533478012","629.690889445098","625.961831375574","591.81336433188","631.867068673032","619.585661651884","544.734333989398","521.114154926168","512.386853091989","507.603033044116","499.74648185607","495.475884528186","487.117493702042","489.144000115733","494.203306502358","494.652872637876","449.713138271901","441.480781280043","437.191450425437","423.614654666325","417.647261779116","413.404297696327","415.313083634886","418.190402719039","424.122969724972","430.709844851784","442.821122114097","375.139970336398","399.685335991177","408.426631863918","414.915831057437","423.35513412006","437.122892697993","455.222635049206","424.822009180474","414.142787218657","408.550116717315","409.310205621007","407.023592595268","408.974623399247","409.923677163937","",
"Maldives","MDV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4198.33938400401","4350.26648149968","4868.50972219824","5367.94050960348","4793.53430068771","5539.78170316324","5823.48064669599","6325.78685978792","6022.29001050218","6330.79498041553","6699.61456657533","6724.18157093647","6896.89218556849","7164.67551105725","7221.62057795639","",
"Middle East & North Africa","MEA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","3216.40117110538","3471.20396673572","3678.13823723017","3942.06588415621","4418.86507163003","4704.68158981039","5075.55774887607","5053.39353069011","5585.55623299728","5639.79358912647","5325.91474119872","5357.48785700314","5287.59399289657","5226.41074198828","5149.95889478877","5013.62833889521","4836.67361275043","4703.88111275135","4485.54900237281","4384.3094033158","4328.36856708638","4329.36549002678","4656.47689239806","4638.66321772399","4780.35891789986","4817.81345402758","4846.87114921513","4864.82788890107","5014.52875691367","5110.62559658467","5240.5814221171","5288.34749568266","5478.39120122675","5479.71212111826","5504.86990264675","5653.33198677756","6011.76883187497","6223.69335049661","6510.48214298777","6765.58197679744","6953.45679478974","6912.64365487072","7116.06040967098","7232.64132433368","7315.96867905905","7368.4554533561","7451.95490348037","7543.17201687323","",
"Mexico","MEX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3686.39482005811","3750.84099263095","3804.54733468852","3986.44098608389","4324.48634482174","4490.49469341522","4620.52842732268","4744.76785168745","5036.41660111406","5050.59666462154","5212.90188512842","5238.90049492829","5490.0706479474","5735.2426566792","5881.02732397813","6036.81871359772","6127.56523985542","6166.19624084826","6546.74308300165","7005.22391178146","7470.75828355404","7940.62273454455","7717.03624952432","7235.09883780832","7339.10564162992","7373.49431260237","6951.34821257323","6936.96516905728","6882.24241942073","7027.71648383297","7236.60646880127","7392.10027828224","7508.79246560847","7660.97940256436","7869.31975615031","7277.66510393163","7564.63508681871","7947.24060135262","8178.38916998211","8261.00246205362","8568.07534151005","8399.28821931815","8303.72475707631","8318.63354448216","8566.23175004038","8706.17536306863","9002.53963070199","9146.74710582072","9126.92442320697","8560.71639194072","8861.49371999101","9086.03194102748","9319.06437046624","9318.39509648765","9402.56912839563","9510.59625434977","",
"Marshall Islands","MHL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2230.02456576509","2236.84297184397","2468.151440646","2446.35336665834","2187.56957644285","2597.79650590342","2709.94219599209","2794.07183478829","2641.88243293345","2627.30844617635","2565.55991703137","2698.60887519223","2822.40048322404","2957.27404754233","3172.37511361123","2824.65531069167","2627.25227285837","2541.46645370996","2473.20806503571","2614.62951557874","2753.64734856175","2826.9246925903","2834.23369492008","2834.8932228188","2913.75397675882","2968.54578647771","3070.76622030272","3015.61588571683","2958.39873727099","3142.42947588247","3188.25603918482","3298.55529571579","3368.50303447488","3329.44984926033","3344.56604777481","",
"Middle income","MIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1000.89727483195","1010.76265443893","1029.91806022264","1054.0348944716","1110.18561358149","1147.85152762638","1169.0776918349","1184.26188569128","1233.34552461506","1296.85521604028","1368.77055683027","1420.43519489714","1477.24069145381","1552.66370262268","1611.47466479105","1647.8750482183","1723.49725758658","1766.28204843152","1789.27093000499","1827.72232852684","1873.88611423369","1867.1491302055","1873.4796142727","1861.57825357293","1907.77270801263","1953.28327421707","1990.83537036143","2037.01230950027","2071.54593954144","2090.9627627838","2096.671308337","2085.36620796379","2068.01618508025","2092.06304113584","2110.04335940908","2153.11241480463","2221.73565321818","2295.83260281247","2305.61314981592","2346.99391418468","2446.10645749277","2498.60558133885","2569.28343867","2676.12604932018","2857.90573008937","3024.32229258025","3231.4272962399","3472.13949726447","3627.56181147546","3669.14163124513","3900.6519261743","4086.62136128101","4237.24863335953","4395.28136780355","4531.21143264228","4646.09952152519","",
"Macedonia, FYR","MKD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3853.92384357009","3630.23546038379","3411.50462987419","3176.14344593339","3134.2731493279","3103.49280386198","3132.64103749349","3159.93302642383","3242.17356876713","3357.2698603537","3487.8608303858","3364.93499924106","3403.22030544603","3469.83719596426","3624.06775131202","3786.97903523645","3972.89025062567","4221.62670034621","4444.30496098799","4420.50788188417","4561.17754644919","4660.12015996659","4631.27969648583","4759.22916060847","4920.42859920722","5093.83584685062","",
"Mali","MLI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","340.694220443286","348.766755875553","344.766822291762","360.534771493096","363.954998040716","378.774766763727","366.775818786765","354.807578075349","389.093543116807","434.425223844303","454.040120091228","439.60304973023","476.565432062949","447.374793583206","445.100410716896","403.731467695295","402.596339814431","393.604630586293","465.029531928461","470.019376983458","462.633496794203","489.735135918089","502.056026457603","480.296719545638","524.918955252626","495.535465830613","497.800237837259","502.734085129299","493.837230821046","514.776766032336","525.467642259525","550.273214825667","565.840272060939","549.607376715189","615.768127090466","616.107108800937","651.944400412428","641.627943400252","661.98425683529","670.538672262714","671.304492491178","680.394835103247","689.394202735877","704.064620886671","704.94832720283","678.522544098992","674.081308578568","700.700325145845","720.809818700554","",
"Malta","MLT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3742.80849852716","3834.02316993807","4061.2199834024","4233.10303262611","4661.10060022347","5532.03956697821","6440.57445169745","7197.15439717711","7917.59379797022","8659.98651799563","9173.78788474543","9408.16499669353","9418.87467628262","9230.17558747346","9315.21346796119","9389.62813494197","9592.80079920571","9918.57824394672","10665.2248407672","11425.7951084729","12026.4031881413","12651.7699385555","13115.7220085596","13573.9995058627","14214.913140583","15014.8006797807","15487.7209234693","16191.1672578693","16918.2638362724","17630.6832447912","18725.4454495589","18280.2135257269","18685.6556885791","19035.3611499787","18991.7828034799","19585.1242660293","19870.7522043411","20590.9521864608","21142.0208113957","20466.5636022539","21087.7946931036","21381.4113767894","21823.9672561549","22588.9548223093","23152.5573900091","24351.431861092","",
"Myanmar","MMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","155.131825352449","152.491043326749","155.292987604503","172.183546393808","158.418389748572","171.324777140223","159.148815072749","146.08835344472","159.685558430939","160.890677884255","164.787298904653","167.45916635945","167.4439901852","161.892196756192","166.510023791117","169.327978119335","175.395422689208","181.489631175741","188.822855659615","194.04249459273","204.617006487576","212.6303800824","219.451494482469","224.00521061101","230.028999086519","231.768981279532","224.878354195766","211.897850710087","184.58568432649","188.314615194447","190.726248849509","186.901575480241","202.400080332298","212.086019488658","225.252549877008","237.956927203735","250.044424056067","260.692938139291","272.344697091307","298.321739801417","335.32216430157","369.287126257959","409.496234706889","461.804936532008","519.890625091915","585.686334714872","657.39382575586","731.240189935208","800.998549982247","879.647942348366","957.624744232148","1003.55811468889","1068.56793300655","1148.98419322222","1230.27606572516","1308.74690603163","",
